configuration,problem,model,data_file,time,run,objective
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,3.801,MinDis,921952
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,6.382,MinDis,914482
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,12.786,MinDis,909239
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,46.256,MinDis,579721
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,46.623,MinDis,478752
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,46.958,MinDis,461794
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,49.065,MinDis,461343
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,51.882,MinDis,446317
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,52.963,MinDis,443985
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,1107.812,MinDis,443368
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_10a_alloc1_MinDis.dzn,1171.857,MinDis,442146
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.21,MinDis,777330
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.3,MinDis,747128
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.387,MinDis,300601
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.615,MinDis,298285
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.782,MinDis,276981
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.866,MinDis,274037
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.957,MinDis,272137
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,1.621,MinDis,2527713
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,1.968,MinDis,2442598
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,2.084,MinDis,2406198
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,4.316,MinDis,1187662
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,4.444,MinDis,1180789
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,4.728,MinDis,1022826
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,5.542,MinDis,1020968
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,6.06,MinDis,1018544
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,6.239,MinDis,1016088
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,6.423,MinDis,1003969
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,53.849,MinDis,615590
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,54.037,MinDis,608430
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,54.821,MinDis,529254
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,54.971,MinDis,522501
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,56.095,MinDis,492254
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,56.321,MinDis,485701
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,56.519,MinDis,118922
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,57.527,MinDis,113376
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,57.902,MinDis,113219
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,58.282,MinDis,113164
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,90.308,MinDis,49793
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,91.547,MinDis,49688
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,92.83,MinDis,44464
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,92.993,MinDis,38592
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,95.904,MinDis,38491
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,96.213,MinDis,36374
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,96.381,MinDis,35222
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,97.139,MinDis,32846
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,97.871,MinDis,32539
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_3a_alloc1_MinDis.dzn,106.36,MinDis,21532
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,3.756,MinDis,1729337
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,4.674,MinDis,1526395
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,4.94,MinDis,1502609
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,5.761,MinDis,1502156
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,6.654,MinDis,1498263
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,7.858,MinDis,1497545
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,8.644,MinDis,1026435
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,8.96,MinDis,855461
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,9.807,MinDis,824997
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,11.373,MinDis,748768
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,12.954,MinDis,748539
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,14.456,MinDis,748106
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,15.406,MinDis,745584
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,17.62,MinDis,745353
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,18.231,MinDis,740314
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,18.623,MinDis,739797
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,19.724,MinDis,739285
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,21.699,MinDis,404707
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,22.097,MinDis,372924
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,22.822,MinDis,371894
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,23.327,MinDis,370064
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,24.97,MinDis,369926
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,25.491,MinDis,367549
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,25.912,MinDis,365826
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,28.197,MinDis,365166
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,29.24,MinDis,364904
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,34.152,MinDis,364184
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,37.364,MinDis,364113
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,41.798,MinDis,339622
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,42.158,MinDis,285354
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,42.531,MinDis,197825
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,42.911,MinDis,136337
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,43.28,MinDis,90601
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,43.695,MinDis,90471
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,44.157,MinDis,61279
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,44.529,MinDis,61177
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,45.885,MinDis,60437
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,46.256,MinDis,60337
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,46.87,MinDis,54326
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,47.234,MinDis,54255
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,47.756,MinDis,54223
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,48.407,MinDis,39117
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,48.788,MinDis,39045
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,49.197,MinDis,38073
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,49.573,MinDis,38003
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,50.174,MinDis,37457
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,50.556,MinDis,37389
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,51.888,MinDis,37306
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,52.269,MinDis,37238
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,54.574,MinDis,37047
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,54.958,MinDis,36980
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,55.948,MinDis,36942
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,56.504,MinDis,36795
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,59.264,MinDis,29586
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,59.662,MinDis,26376
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,60.059,MinDis,26309
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,60.624,MinDis,26063
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,61.032,MinDis,25996
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,61.906,MinDis,25711
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,62.362,MinDis,25643
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,62.977,MinDis,25568
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,63.36,MinDis,25501
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,65.852,MinDis,25413
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,77.067,MinDis,25354
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,77.803,MinDis,25335
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,87.196,MinDis,18331
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,87.61,MinDis,18258
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,88.071,MinDis,17456
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,88.456,MinDis,17388
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,89.02,MinDis,17296
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,89.43,MinDis,17226
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,89.86,MinDis,16705
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,90.276,MinDis,16584
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,90.705,MinDis,15392
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,91.228,MinDis,15228
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,91.794,MinDis,15161
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,92.247,MinDis,15035
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,95.109,MinDis,14994
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,97.403,MinDis,14728
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,100.785,MinDis,14713
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,102.932,MinDis,13617
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,103.4,MinDis,13547
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,103.884,MinDis,13526
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,104.49,MinDis,12562
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,104.932,MinDis,12494
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,105.398,MinDis,10126
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,105.821,MinDis,10005
