configuration,problem,model,data_file,time,run,objective
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,5.075,MaxEff,-13360
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,5.176,MaxEff,-13960
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,5.282,MaxEff,-14020
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,5.401,MaxEff,-14303
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,5.515,MaxEff,-14903
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,5.658,MaxEff,-14963
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,5.76,MaxEff,-15016
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,5.869,MaxEff,-15311
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,6.033,MaxEff,-15911
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,6.138,MaxEff,-16059
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,6.246,MaxEff,-16107
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,6.359,MaxEff,-16402
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,6.475,MaxEff,-17002
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,9.693,MaxEff,-17050
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,11.891,MaxEff,-17098
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,13.179,MaxEff,-17393
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,18.085,MaxEff,-17993
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,18.224,MaxEff,-18111
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,18.693,MaxEff,-18159
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,27.991,MaxEff,-18207
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_3a_alloc1_MaxEffGini.dzn,209.526,MaxEff,-18502
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.58,MaxEff,-3136
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.62,MaxEff,-3931
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.665,MaxEff,-4045
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.709,MaxEff,-5156
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.74,MaxEff,-5380
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.794,MaxEff,-6175
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.827,MaxEff,-6361
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.865,MaxEff,-6585
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.902,MaxEff,-7380
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.947,MaxEff,-7389
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,1.985,MaxEff,-8184
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.036,MaxEff,-8525
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.086,MaxEff,-8534
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.132,MaxEff,-9329
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.17,MaxEff,-9415
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.214,MaxEff,-9424
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.386,MaxEff,-10219
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.4,MaxEff,-10480
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.424,MaxEff,-10566
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.446,MaxEff,-10575
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.466,MaxEff,-11370
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.519,MaxEff,-11450
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.567,MaxEff,-11536
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.625,MaxEff,-11545
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.966,MaxEff,-12340
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,2.98,MaxEff,-12387
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.004,MaxEff,-12467
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.024,MaxEff,-12553
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.048,MaxEff,-12562
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.108,MaxEff,-13357
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.179,MaxEff,-13377
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.243,MaxEff,-13463
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.608,MaxEff,-13472
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.622,MaxEff,-14267
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.643,MaxEff,-14405
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.66,MaxEff,-14425
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.839,MaxEff,-14511
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.916,MaxEff,-14520
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,3.993,MaxEff,-15315
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,4.073,MaxEff,-15405
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,4.338,MaxEff,-15425
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,4.352,MaxEff,-15511
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,4.375,MaxEff,-15520
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,4.445,MaxEff,-16315
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,4.538,MaxEff,-16368
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,4.663,MaxEff,-16388
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,4.979,MaxEff,-16474
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,5.071,MaxEff,-16483
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,5.218,MaxEff,-17278
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,6.545,MaxEff,-17336
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,6.65,MaxEff,-17345
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,6.778,MaxEff,-18140
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,6.95,MaxEff,-18237
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,7.072,MaxEff,-18295
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,7.644,MaxEff,-18304
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,7.755,MaxEff,-19099
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,13.902,MaxEff,-19135
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,14.105,MaxEff,-19232
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,14.445,MaxEff,-19290
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,14.584,MaxEff,-19299
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.61,MaxEff,-3476
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.646,MaxEff,-3524
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.688,MaxEff,-4697
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.727,MaxEff,-5714
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.773,MaxEff,-5821
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.814,MaxEff,-6838
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.853,MaxEff,-7636
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.899,MaxEff,-7954
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.939,MaxEff,-8752
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,1.993,MaxEff,-9041
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.038,MaxEff,-9839
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.095,MaxEff,-9931
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.142,MaxEff,-10220
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.196,MaxEff,-11018
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.244,MaxEff,-11231
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.297,MaxEff,-12029
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.424,MaxEff,-12078
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.438,MaxEff,-12170
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.487,MaxEff,-12459
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,2.649,MaxEff,-12488
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.032,MaxEff,-12549
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.094,MaxEff,-13347
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.168,MaxEff,-13564
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.238,MaxEff,-13777
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.312,MaxEff,-14575
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.38,MaxEff,-14831
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.458,MaxEff,-15629
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.527,MaxEff,-15691
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.609,MaxEff,-15947
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.722,MaxEff,-16002
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.802,MaxEff,-16800
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.881,MaxEff,-16862
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,3.966,MaxEff,-17118
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,4.15,MaxEff,-17916
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,4.237,MaxEff,-18046
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,7.068,MaxEff,-18844
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,9.242,MaxEff,-19100
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,9.363,MaxEff,-19230
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,417.592,MaxEff,-20028
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_9a_alloc1_MaxEffGini.dzn,4.308,MaxEff,-8518
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_9a_alloc1_MaxEffGini.dzn,4.425,MaxEff,-9321
