configuration,problem,model,data_file,time,run,objective
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta34_2a_alloc1_MinDis.dzn,158.931,MinDis,809
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta34_2a_alloc1_MinDis.dzn,159.151,MinDis,132
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta34_2a_alloc1_MinDis.dzn,162.103,MinDis,60
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta34_2a_alloc1_MinDis.dzn,162.211,MinDis,31
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.101,MinDis,1689
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.174,MinDis,1669
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.245,MinDis,1054
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.447,MinDis,1049
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.591,MinDis,987
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.672,MinDis,978
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_5a_alloc1_MinDis.dzn,1.745,MinDis,967
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta47_3a_alloc1_MinDis.dzn,2.651,MinDis,1313
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta47_3a_alloc1_MinDis.dzn,5.412,MinDis,1282
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta47_3a_alloc1_MinDis.dzn,5.824,MinDis,193
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta47_3a_alloc1_MinDis.dzn,5.95,MinDis,98
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta47_3a_alloc1_MinDis.dzn,11.014,MinDis,50
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta47_3a_alloc1_MinDis.dzn,12.074,MinDis,20
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,3.894,MinDis,2362
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,4.212,MinDis,2271
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,4.654,MinDis,2269
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,4.982,MinDis,2024
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,5.273,MinDis,2011
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,5.555,MinDis,2005
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,5.868,MinDis,1999
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,6.168,MinDis,1870
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,6.571,MinDis,1868
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,6.884,MinDis,1860
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,8.207,MinDis,1780
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,8.513,MinDis,1712
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,8.818,MinDis,1701
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,9.279,MinDis,1696
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,9.733,MinDis,1593
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,10.05,MinDis,1577
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,10.617,MinDis,1576
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,11.157,MinDis,1563
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,12.814,MinDis,1555
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,13.184,MinDis,1554
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,13.589,MinDis,1553
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,15.094,MinDis,1429
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,15.442,MinDis,1412
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,15.874,MinDis,1398
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,16.217,MinDis,1385
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,16.922,MinDis,1383
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,17.591,MinDis,1380
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,18.28,MinDis,1360
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,18.79,MinDis,1351
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,19.164,MinDis,1341
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,22.062,MinDis,1338
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,24.054,MinDis,1334
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,25.481,MinDis,1330
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,29.364,MinDis,1329
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,31.793,MinDis,1308
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,32.157,MinDis,1291
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,32.593,MinDis,1277
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,32.969,MinDis,1264
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,33.611,MinDis,1255
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,34.07,MinDis,1244
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,36.145,MinDis,1234
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,36.578,MinDis,1224
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,51.274,MinDis,1187
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,51.665,MinDis,1055
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,52.054,MinDis,1048
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,52.569,MinDis,1028
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,52.965,MinDis,1009
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,56.018,MinDis,995
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,56.452,MinDis,989
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,57.202,MinDis,961
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,57.604,MinDis,958
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,59.263,MinDis,955
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,99.707,MinDis,947
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,100.118,MinDis,924
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,101.903,MinDis,912
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,102.36,MinDis,907
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,102.788,MinDis,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,103.794,MinDis,897
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,109.882,MinDis,896
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,110.373,MinDis,890
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,111.299,MinDis,886
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,167.032,MinDis,856
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,167.499,MinDis,846
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,173.297,MinDis,843
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,173.794,MinDis,839
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,175.071,MinDis,822
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,175.495,MinDis,796
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,176.225,MinDis,793
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,176.762,MinDis,789
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,185.801,MinDis,700
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,186.384,MinDis,697
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,186.822,MinDis,654
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,188.078,MinDis,651
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,189.371,MinDis,647
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,190.825,MinDis,646
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,191.975,MinDis,641
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,192.856,MinDis,632
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,214.694,MinDis,631
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,236.272,MinDis,630
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,254.034,MinDis,627
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,254.489,MinDis,624
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,255.164,MinDis,623
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,270.302,MinDis,621
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,270.899,MinDis,618
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,302.895,MinDis,617
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_9a_alloc1_MinDis.dzn,303.315,MinDis,616
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_4a_alloc1_MinDis.dzn,5.89,MinDis,2010
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_4a_alloc1_MinDis.dzn,5.985,MinDis,1538
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,4.248,MinDis,1710
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,5.086,MinDis,1593
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,5.557,MinDis,1387
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,6.063,MinDis,1382
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,6.577,MinDis,1363
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,7.611,MinDis,1265
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,8.105,MinDis,1260
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,8.642,MinDis,1241
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,9.497,MinDis,939
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,15.37,MinDis,775
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,25.341,MinDis,636
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,26.143,MinDis,633
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,40.585,MinDis,631
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,41.129,MinDis,550
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,49.079,MinDis,548
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,53.825,MinDis,529
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,56.01,MinDis,522
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,89.597,MinDis,520
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,157.781,MinDis,510
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,163.829,MinDis,504
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,179.119,MinDis,503
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,253.541,MinDis,501
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,591.544,MinDis,500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_9a_alloc1_MinDis.dzn,1078.399,MinDis,498
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,3.973,MinDis,996
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,5.017,MinDis,918
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,5.376,MinDis,908
